"store","websites","attribute_set","type","category_ids","sku","has_options","name","manufacturer","url_key","meta_title","meta_description","image","small_image","thumbnail","gift_message_available","options_container","custom_design","url_path","weight","price","cost","minimal_price","model","dimension","description","in_depth","activation_information","meta_keyword","short_description","custom_layout_update","status","tax_class_id","color","visibility","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_automatically","use_config_qty_increments","qty_increments","use_config_enable_qty_increments","enable_qty_increments","product_name","store_id","product_type_id","product_status_changed","product_changed_websites","processor","memory","hardrive","screensize","computer_manufacturers","gender","shoe_size","shoe_type","shirt_size","country_orgin","finish","room","megapixels","ram_size","cpu_speed","max_resolution","response_time","contrast_ratio","harddrive_speed","sku_type","weight_type","price_type","price_view","shipment_type","special_price","special_from_date"
"admin","base","Shoes","simple","16","asc_8","0","ASICS® Men's GEL-Kayano® XII","Asics","asics-men-s-gel-kayano-xii-8","ASICS® Men's GEL-Kayano® XII","ASICS® Men's GEL-Kayano® XII","","","","Use config","Block after Info Column","","asics-men-s-gel-kayano-xii-8.html","3.0000","134.9900","29.9900","134.9900","B000CP1M00","","The ASICS® GEL-Kayano® XII running shoe delivers the ultimate blend of cushioning and support. Biomorphic Fit™ upper offers enhanced upper fit and comfort while decreasing the potential for irritation. Solyte midsole material is lighter than standard EVA and SpEVA® combined with improved cushioning and durability. Impact Guidance System (I.G.S.®) uses linked componentry to encourage optimal gait while allowing for natural foot movement from heel strike to toe off. DuoMax® support system helps ensure that the shoe maintains proper support for the foot during the critical transition from heel strike to toe off. Space Trusstic® System creates a pocket between the Trusstic® System device and the midsole, allowing for greater midsole deformation and more efficient foot function. GEL® Cushioning System provides maximum rearfoot and forefoot shock attenuation. Wt. 12.6 oz.","# I.G.S.?: Allows for natural foot movement from heel strike to toe-off
# DuoMax? Support System: Maintains proper support for the foot during the critical transition from heel strike to toe-off
# Space Trusstic System?: Allows for greater midsole deformation and more efficient foot function
# GEL? Cushioning System: Provides maximum rearfoot/forefoot shock attenuation
# Biomorphic Fit Upper: Provides enhanced upper fit and comfort while limiting irritation","","ASICS® Men's GEL-Kayano® XII ","The ASICS® GEL-Kayano® XII running shoe delivers the ultimate blend of cushioning and support. Biomorphic Fit™ upper offers enhanced upper fit and comfort while decreasing the potential for irritation. ","","Enabled","Taxable Goods","Gray","Not Visible Individually","719.0000","0.0000","1","0","0","1","1.0000","1","100.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","ASICS® Men's GEL-Kayano® XII","0","simple","","","","","","","","Mens","8","Running","","","","","","","","","","","","","","","","","",""
"admin","base","Shoes","simple","17","steve_4","0","Steven by Steve Madden Pryme Pump","Steve Madden","steven-by-steve-madden-pryme-pump-4","Steven by Steve Madden Pryme Pump","Steven by Steve Madden Pryme Pump","/s/t/steven-by-steve-madden-pryme-pump-2.jpg","/s/t/steven-by-steve-madden-pryme-pump-3.jpg","/s/t/steven-by-steve-madden-pryme-pump-4.jpg","Use config","Block after Info Column","","steven-by-steve-madden-pryme-pump-4.html","2.0000","69.9900","29.9900","69.9900","B000NOGIKY","","Nothing will turn his head faster than you wearing the sexy Pryme pump from Steven by Steve Madden. This daring pump has a pretty patent leather upper with light shirring, a double stitch detail surrounding the collar, and a vampy almond shaped toe. It also features smooth linings, a fully cushioned insole, a sexy covered stiletto heel, and a lightly textured dress leather outsole. Any way you wear the Pryme, you're certain to catch a lot of attention.","A prime example of chic style. Patent leather upper. Round toe. 3-1/2 inch covered heel. Flex leather sole. Imported. ","","Steven by Steve Madden Pryme Pump","Nothing will turn his head faster than you wearing the sexy Pryme pump from Steven by Steve Madden. This daring pump has a pretty patent leather upper with light shirring, a double stitch detail surrounding the collar, and a vampy almond shaped toe","","Enabled","Taxable Goods","Red","Not Visible Individually","441.0000","0.0000","1","0","0","1","1.0000","1","100.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","Steven by Steve Madden Pryme Pump","0","simple","","","","","","","","Womens","4","High Heels","","","","","","","","","","","","","","","","","",""
"admin","base","Shoes","simple","17","nine_3","0","Nine West Women's Lucero Pump","Nine West","nine-west-women-s-lucero-pump-3","Nine West Women's Lucero Pump","Nine West Women's Lucero Pump","","","","Use config","Block after Info Column","","nine-west-women-s-lucero-pump-3.html","2.0000","89.9900","29.9900","89.9900","B000LJQVF8","","The Lucero pump from Nine West may just leave him at a loss for words. This flirty pump has a leather upper, a pretty almond-shaped toe with a slight V-cut vamp, leather linings, and a cushioned insole for long-wearing comfort. The stiletto heel radiates a subtle hint of sensuality, so sass up your jean and t-shirt look or nighttime attire with this hot pump and you'll be absolutely unforgettable.","The perfect pump will suit any ensemble. Leather upper. 3-3/4 inch stacked heel. Man-made sole. Imported. ","","Nine West Women's Lucero Pump ","The Lucero pump from Nine West may just leave him at a loss for words. This flirty pump has a leather upper, a pretty almond-shaped toe with a slight V-cut vamp","","Enabled","Taxable Goods","Red","Not Visible Individually","804.0000","0.0000","1","0","0","1","1.0000","1","100.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","Nine West Women's Lucero Pump","0","simple","","","","","","","","Womens","3","High Heels","","","","","","","","","","","","","","","","","",""
"admin","base","Shoes","simple","17","ecco_3","0","ECCO Womens Golf Flexor Golf Shoe","Ecco","ecco-womens-golf-flexor-golf-shoe-3","ECCO Womens Golf Flexor Golf Shoe","ECCO Womens Golf Flexor Golf Shoe","/e/c/ecco-womens-golf-flexor-golf-shoe-2.jpg","/e/c/ecco-womens-golf-flexor-golf-shoe-3.jpg","/e/c/ecco-womens-golf-flexor-golf-shoe-4.jpg","Use config","Block after Info Column","","ecco-womens-golf-flexor-golf-shoe-3.html","4.0000","159.9900","29.9900","159.9900","B000NPOA1M","","Featuring a wide toe box and delivering optimum support, the sporty Golf Flexor golf shoe is a stylish cleat that you'll love wearing on and off the links. The contrasting embossed snakeskin panels attract interest, while the laid back lace-up style keeps things simple. And thanks to the one-year waterproof guarantee, you can trust these shoes to keep you in the game, even when conditions are less than perfect.","Featuring a wide toe box and delivering optimum support, the sporty Golf Flexor golf shoe is a stylish cleat that you'll love wearing on and off the links. The contrasting embossed snakeskin panels attract interest, while the laid back lace-up style keeps things simple. And thanks to the one-year waterproof guarantee, you can trust these shoes to keep you in the game, even when conditions are less than perfect.","","ECCO Womens Golf Flexor Golf Shoe","Featuring a wide toe box and delivering optimum support, the sporty Golf Flexor golf shoe is a stylish cleat that you'll love wearing on and off the links.","","Enabled","Taxable Goods","Brown","Not Visible Individually","386.0000","0.0000","1","0","0","1","1.0000","1","100.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","ECCO Womens Golf Flexor Golf Shoe","0","simple","","","","","","","","Womens","3","Golf Shoes","","","","","","","","","","","","","","","","","",""
"admin","base","Shoes","simple","16","ken_8","0","Kenneth Cole New York Men's Con-verge Slip-on","Kenneth Cole","kenneth-cole-new-york-men-s-con-verge-slip-on-8","Kenneth Cole New York Men's Con-verge Slip-on","Kenneth Cole New York Men's Con-verge Slip-on","/k/e/kenneth-cole-new-york-men-s-con-verge-slip-on-2.jpg","/k/e/kenneth-cole-new-york-men-s-con-verge-slip-on-3.jpg","/k/e/kenneth-cole-new-york-men-s-con-verge-slip-on-4.jpg","Use config","Block after Info Column","","kenneth-cole-new-york-men-s-con-verge-slip-on-8.html","2.0000","160.9900","29.9900","160.9900","B000IKC6AY","","High fashion and classic good looks converge in this suave slip on from Kenneth Cole. Smooth leather upper in a dress slip on style, with a stitched and covered seam moc-inspired square toe, quarter panel curved overlays and flared tongue with side elastic panels for a comfortable, secure fit. Smooth leather lining, cushioned leather topped insole. Dress midsole with a beveled edge, 1 inch capped dress heel. Flat traction outsole.","The handsome style of the Con-Verge slip-on from Kenneth Cole New York is larger than life. This sharp shoe has a semi-polished smooth leather upper, a squared off stitched apron toe, and dual-goring for easy on/off accessibility. It also features soft leather linings, a cushioned insole, and a paneled rubber outsole for a sturdy step. The Con-Verge is a perfect companion to your business and special occasion wardrobes.","","Kenneth Cole New York Men's Con-verge Slip-on","High fashion and classic good looks converge in this suave slip on from Kenneth Cole. Smooth leather upper in a dress slip on style, with a stitched and covered seam moc-inspired square toe, quarter panel curved overlays and flared tongue","","Enabled","Taxable Goods","Black","Not Visible Individually","718.0000","0.0000","1","0","0","1","1.0000","1","100.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","Kenneth Cole New York Men's Con-verge Slip-on","0","simple","","","","","","","","Mens","8","Dress","","","","","","","","","","","","","","","","","",""
"admin","base","Shirts T","simple","4","coal_sm","0","Coalesce: Functioning On Impatience T-Shirt","","coalesce-functioning-on-impatience-t-shirt-small","Coalesce: Functioning On Impatience T-Shirt","Coalesce: Functioning On Impatience T-Shirt","","","","Use config","Block after Info Column","","coalesce-functioning-on-impatience-t-shirt-small.html","0.5000","15.0000","2.0000","15.0000","Impatience","","# 6.1 oz. 100% preshrunk heavyweight cotton 
# Shoulder-to-shoulder taping
# Double-needle sleeves and bottom hem","","","Coalesce: Functioning On Impatience T-Shirt","# 6.1 oz. 100% preshrunk heavyweight cotton 
# Shoulder-to-shoulder taping
# Double-needle sleeves and bottom hem","","Enabled","Taxable Goods","Green","Not Visible Individually","580.0000","0.0000","1","0","0","1","1.0000","1","100.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","Coalesce: Functioning On Impatience T-Shirt","0","simple","","","","","","","","Mens","","","Small","","","","","","","","","","","","","","","","",""
"admin","base","Shirts T","simple","4","ink_sm","0","Ink Eater: Krylon Bombear Destroyed Tee","","ink-eater-krylon-bombear-destroyed-tee-sm","Ink Eater: Krylon Bombear Destroyed Tee","Ink Eater: Krylon Bombear Destroyed Tee","","","","Use config","Block after Info Column","","ink-eater-krylon-bombear-destroyed-tee-sm.html","0.5000","22.0000","2.0000","22.0000","Ink Eater:","","We bought these with the intention of making shirts for our family reunion, only to come back the next day to find each and every one of them had been tagged by The Bear.  Oh well -- can't argue with art.  Now you can make your grandparents proud by wearing an original piece of graf work to YOUR family reunion!","","","Ink Eater: Krylon Bombear Destroyed Tee","We bought these with the intention of making shirts for our family reunion, only to come back the next day to find each and every one of them had been tagged by The Bear.  Oh well -- can't argue with art.  Now you can make your grandparents proud by wearing an original piece of graf work to YOUR family reunion!","","Enabled","Taxable Goods","White","Not Visible Individually","79.0000","0.0000","1","0","0","1","1.0000","1","100.0000","1","0","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","Ink Eater: Krylon Bombear Destroyed Tee","0","simple","","","","","","","","Womens","","","Small","","","","","","","","","","","","","","","","",""
"admin","base","Shirts T","simple","4","oc_sm","0","The Only Children: Paisley T-Shirt","","the-only-children-paisley-t-shirt-sm","The Only Children: Paisley T-Shirt","The Only Children: Paisley T-Shirt","/t/h/the-only-children-paisley-t-shirt-1.jpg","/t/h/the-only-children-paisley-t-shirt-2.jpg","/t/h/the-only-children-paisley-t-shirt-3.jpg","Use config","Block after Info Column","","the-only-children-paisley-t-shirt-sm.html","0.4400","15.0000","2.0000","15.0000","The Only Children: Paisley T-Shirt","","# 6.1 oz. 100% preshrunk heavyweight cotton 
# Double-needle sleeves and bottom hem","","","The Only Children: Paisley T-Shirt","Printed on American Apparel Classic style 5495 California cotton T shirst.   ","","Enabled","Taxable Goods","White","Not Visible Individually","722.0000","0.0000","1","0","0","1","1.0000","1","100.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","The Only Children: Paisley T-Shirt","0","simple","","","","","","","","Mens","","","Small","","","","","","","","","","","","","","","","",""
"admin","base","Shirts T","simple","4","zol_r_sm","0","Zolof The Rock And Roll Destroyer: LOL Cat T-shirt","","zolof-the-rock-and-roll-destroyer-lol-cat-t-shirt-r-sm","Zolof The Rock And Roll Destroyer: LOL Cat T-shirt","Zolof The Rock And Roll Destroyer: LOL Cat T-shirt","/z/o/zolof-the-rock-and-roll-destroyer-lol-cat-t-shirt-1.jpg","/z/o/zolof-the-rock-and-roll-destroyer-lol-cat-t-shirt-2.jpg","/z/o/zolof-the-rock-and-roll-destroyer-lol-cat-t-shirt-3.jpg","Use config","Block after Info Column","","zolof-the-rock-and-roll-destroyer-lol-cat-t-shirt-r-sm.html","0.4400","13.5000","2.0000","13.5000","Zolof The Rock And Roll Destroyer: LOL Cat T-shirt","","# 6.1 oz. 100% preshrunk heavyweight cotton 
# Shoulder-to-shoulder taping
# Double-needle sleeves and bottom hem","","","Zolof The Rock And Roll Destroyer: LOL Cat T-shirt","Printed on American Apparel Classic style 5495 California t-shirts.  ","","Enabled","Taxable Goods","Red","Not Visible Individually","99.0000","0.0000","1","0","0","1","1.0000","1","100.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","Zolof The Rock And Roll Destroyer: LOL Cat T-shirt","0","simple","","","","","","","","Mens","","","Small","","","","","","","","","","","","","","","","",""
"admin","base","Shirts T","simple","19","4fasd5f5","0","The Get Up Kids: Band Camp Pullover Hoodie","","the-get-up-kids-band-camp-pullover-hoodie","The Get Up Kids: Band Camp Pullover Hoodie","The Get Up Kids: Band Camp Pullover Hoodie","/t/h/the-get-up-kids-band-camp-pullover-hoodie-1.jpg","/t/h/the-get-up-kids-band-camp-pullover-hoodie-1.jpg","/t/h/the-get-up-kids-band-camp-pullover-hoodie-1.jpg","Use config","Block after Info Column","","the-get-up-kids-band-camp-pullover-hoodie.html","1.7500","30.0000","5.0000","","The Get Up Kids: Band Camp Pullover Hoodie","","Printed on American Apparel Classic style 5495 California Fleece Pull-Over Hoodies.  Sizing info is available here. ","","","The Get Up Kids: Band Camp Pullover Hoodie","Printed on American Apparel Classic style 5495 California Fleece Pull-Over Hoodies.  ","","Enabled","Taxable Goods","Green","Catalog, Search","234.0000","0.0000","1","0","0","1","1.0000","1","100.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","The Get Up Kids: Band Camp Pullover Hoodie","0","simple","","","","","","","","Mens","","","Medium","","","","","","","","","","","","","","","","",""
"admin","base","Furniture","simple","23","384822","0","Akio Dresser","","akio-dresser","Akio Dresser","Our Akio dresser has a solid hardwood frame.  Features include inset panel sides and for spacious drawers and two wicker baskets.","/a/k/akio-dresser.jpg","/a/k/akio-dresser.jpg","/a/k/akio-dresser.jpg","Use config","Block after Info Column","","akio-dresser.html","128.9700","399.9900","100.0000","399.9900","384822","21""W x 44""L x 35.5""H","Features include inset panel sides and for spacious drawers and two wicker baskets. 41""Wx18""Dx36""H.","","","Hardwood, drawers, wicker, asian, beechwood","Our Akio dresser has a solid hardwood frame.  ","","Enabled","Taxable Goods","Brown","Catalog, Search","339.0000","0.0000","1","0","0","1","1.0000","1","100.0000","1","1","0000-00-00 00:00:00","","1","0","1","0","1","0.0000","1","0","Akio Dresser","0","simple","","","","","","","","","","","","Thailand","Asian Beechwood","Bedroom","","","","","","","","","","","","","",""
